flight_ID,scheduled_flt_time,actual_flt_time,BGATE_ID
MF8348,2016/9/14 10:40:00,2016/9/14 10:55:00,B07
CZ5254,2016/9/14 10:40:00,2016/9/14 10:55:00,B07
SC4352,2016/9/14 10:40:00,2016/9/14 10:54:00,A124
ZH4352,2016/9/14 10:40:00,2016/9/14 10:54:00,A124
CA4352,2016/9/14 10:40:00,2016/9/14 10:54:00,A124
CZ9623,2016/9/14 10:30:00,2016/9/14 10:52:00,B233
MU5318,2016/9/14 10:30:00,2016/9/14 10:52:00,B233
CZ3219,2016/9/14 10:30:00,2016/9/14 10:52:00,B02
KL4311,2016/9/14 10:30:00,2016/9/14 10:52:00,B02
MF1113,2016/9/14 10:30:00,2016/9/14 10:52:00,B02
MU4437,2016/9/14 10:30:00,2016/9/14 10:52:00,B02
MU3617,2016/9/14 10:40:00,2016/9/14 10:50:00,B908
CZ3779,2016/9/14 10:40:00,2016/9/14 10:50:00,B908
MF1645,2016/9/14 10:40:00,2016/9/14 10:50:00,B908
HU7221,2016/9/14 9:55:00,2016/9/14 10:47:00,B235
UL883,2016/9/14 10:35:00,2016/9/14 10:43:00,A104
CA4334,2016/9/14 10:30:00,2016/9/14 10:41:00,A127
ZH4334,2016/9/14 10:30:00,2016/9/14 10:41:00,A127
CZ351,2016/9/14 10:25:00,2016/9/14 10:38:00,A101
MU3536,2016/9/14 10:35:00,2016/9/14 10:37:00,B215
MF1369,2016/9/14 10:35:00,2016/9/14 10:37:00,B215
CZ3489,2016/9/14 10:35:00,2016/9/14 10:37:00,B215
AF4612,2016/9/14 10:35:00,2016/9/14 10:37:00,B215
CZ3697,2016/9/14 10:20:00,2016/9/14 10:33:00,B901
MF1567,2016/9/14 10:20:00,2016/9/14 10:33:00,B901
MU3590,2016/9/14 10:20:00,2016/9/14 10:33:00,B901
AF4620,2016/9/14 10:20:00,2016/9/14 10:33:00,B901
MU5216,2016/9/14 9:55:00,2016/9/14 10:31:00,B234
CZ9676,2016/9/14 9:55:00,2016/9/14 10:31:00,B234
MF1276,2016/9/14 10:20:00,2016/9/14 10:28:00,B211
MU4503,2016/9/14 10:20:00,2016/9/14 10:28:00,B211
CZ3396,2016/9/14 10:20:00,2016/9/14 10:28:00,B211
KY9687,2016/9/14 10:05:00,2016/9/14 10:24:00,A16
CA3893,2016/9/14 10:05:00,2016/9/14 10:24:00,A16
ZH9687,2016/9/14 10:05:00,2016/9/14 10:24:00,A16
HU7113,2016/9/14 9:50:00,2016/9/14 10:22:00,B224
CZ6786,2016/9/14 10:15:00,2016/9/14 10:20:00,B223
AF3429,2016/9/14 10:15:00,2016/9/14 10:20:00,B223
MU3462,2016/9/14 10:15:00,2016/9/14 10:20:00,B223
KL4332,2016/9/14 10:15:00,2016/9/14 10:20:00,B223
MF4417,2016/9/14 10:15:00,2016/9/14 10:20:00,B223
KY9764,2016/9/14 10:00:00,2016/9/14 10:19:00,A132
ZH9764,2016/9/14 10:00:00,2016/9/14 10:19:00,A132
CA3854,2016/9/14 10:00:00,2016/9/14 10:19:00,A132
MU5226,2016/9/14 9:55:00,2016/9/14 10:12:00,B231
CZ9670,2016/9/14 9:55:00,2016/9/14 10:12:00,B231
CZ3344,2016/9/14 10:05:00,2016/9/14 10:09:00,B201
MF1228,2016/9/14 10:05:00,2016/9/14 10:09:00,B201
MU4434,2016/9/14 10:05:00,2016/9/14 10:09:00,B201
CZ3483,2016/9/14 9:55:00,2016/9/14 10:08:00,B213
MF1363,2016/9/14 9:55:00,2016/9/14 10:08:00,B213
MU3330,2016/9/14 9:55:00,2016/9/14 10:08:00,B213
3U3019,2016/9/14 9:55:00,2016/9/14 10:08:00,B213
OQ2340,2016/9/14 10:05:00,2016/9/14 10:05:00,B208
CZ8140,2016/9/14 10:05:00,2016/9/14 10:05:00,B208
MF1669,2016/9/14 10:00:00,2016/9/14 10:03:00,B01
CZ3809,2016/9/14 10:00:00,2016/9/14 10:03:00,B01
MU4405,2016/9/14 10:00:00,2016/9/14 10:03:00,B01
HU7361,2016/9/14 8:00:00,2016/9/14 9:58:00,B17
9C8900,2016/9/14 9:50:00,2016/9/14 9:54:00,A125
CZ9649,2016/9/14 9:40:00,2016/9/14 9:53:00,B227
MU5734,2016/9/14 9:40:00,2016/9/14 9:53:00,B227
MU2928,2016/9/14 9:40:00,2016/9/14 9:51:00,B230
CZ3429,2016/9/14 9:45:00,2016/9/14 9:50:00,B10
MU3582,2016/9/14 9:45:00,2016/9/14 9:50:00,B10
MF1309,2016/9/14 9:45:00,2016/9/14 9:50:00,B10
MU9312,2016/9/14 9:30:00,2016/9/14 9:48:00,B226
FM9312,2016/9/14 9:30:00,2016/9/14 9:48:00,B226
CZ9643,2016/9/14 9:35:00,2016/9/14 9:45:00,B228
MU2808,2016/9/14 9:35:00,2016/9/14 9:45:00,B228
CZ3707,2016/9/14 9:25:00,2016/9/14 9:42:00,B220
MU3512,2016/9/14 9:25:00,2016/9/14 9:42:00,B220
MF1577,2016/9/14 9:25:00,2016/9/14 9:42:00,B220
CZ6730,2016/9/14 9:35:00,2016/9/14 9:41:00,B210
MU3650,2016/9/14 9:35:00,2016/9/14 9:41:00,B210
MF4370,2016/9/14 9:35:00,2016/9/14 9:41:00,B210
ZH9621,2016/9/14 9:10:00,2016/9/14 9:39:00,A14
KY9621,2016/9/14 9:10:00,2016/9/14 9:39:00,A14
CA3413,2016/9/14 9:10:00,2016/9/14 9:39:00,A14
CZ8347,2016/9/14 9:35:00,2016/9/14 9:38:00,A121
CZ3581,2016/9/14 9:00:00,2016/9/14 9:36:00,B206
CZ6980,2016/9/14 9:20:00,2016/9/14 9:35:00,B03
MU4412,2016/9/14 9:20:00,2016/9/14 9:35:00,B03
MF4602,2016/9/14 9:20:00,2016/9/14 9:35:00,B03
CZ3267,2016/9/14 9:10:00,2016/9/14 9:33:00,B909
MU4468,2016/9/14 9:10:00,2016/9/14 9:33:00,B909
MF1159,2016/9/14 9:10:00,2016/9/14 9:33:00,B909
CZ3817,2016/9/14 9:15:00,2016/9/14 9:30:00,B221
MU3498,2016/9/14 9:15:00,2016/9/14 9:30:00,B221
MF1677,2016/9/14 9:15:00,2016/9/14 9:30:00,B221
CZ3063,2016/9/14 9:00:00,2016/9/14 9:29:00,A03
ZH1722,2016/9/14 9:05:00,2016/9/14 9:27:00,A130
CA1722,2016/9/14 9:05:00,2016/9/14 9:27:00,A130
GA9989,2016/9/14 8:50:00,2016/9/14 9:23:00,A102
MF9055,2016/9/14 8:50:00,2016/9/14 9:23:00,A102
CZ9639,2016/9/14 8:55:00,2016/9/14 9:23:00,B232
MU5238,2016/9/14 8:55:00,2016/9/14 9:23:00,B232
CZ387,2016/9/14 8:50:00,2016/9/14 9:23:00,A102
CZ3299,2016/9/14 8:50:00,2016/9/14 9:21:00,B219
MU3476,2016/9/14 8:50:00,2016/9/14 9:21:00,B219
MF1189,2016/9/14 8:50:00,2016/9/14 9:21:00,B219
MF9043,2016/9/14 9:10:00,2016/9/14 9:20:00,A01
CZ365,2016/9/14 9:10:00,2016/9/14 9:20:00,A01
CZ3113,2016/9/14 9:00:00,2016/9/14 9:19:00,B04
MU3105,2016/9/14 9:00:00,2016/9/14 9:19:00,B04
MF1015,2016/9/14 9:00:00,2016/9/14 9:19:00,B04
CZ3257,2016/9/14 8:50:00,2016/9/14 9:17:00,B907
MU4465,2016/9/14 8:50:00,2016/9/14 9:17:00,B907
MF1149,2016/9/14 8:50:00,2016/9/14 9:17:00,B907
9C8856,2016/9/14 8:10:00,2016/9/14 9:15:00,A131
CZ3703,2016/9/14 9:00:00,2016/9/14 9:14:00,B09
MU3687,2016/9/14 9:00:00,2016/9/14 9:14:00,B09
MF1573,2016/9/14 9:00:00,2016/9/14 9:14:00,B09
MF9005,2016/9/14 9:15:00,2016/9/14 9:13:00,A115
CZ395,2016/9/14 9:15:00,2016/9/14 9:13:00,A115
CZ6324,2016/9/14 9:05:00,2016/9/14 9:11:00,B217
MU3363,2016/9/14 9:05:00,2016/9/14 9:11:00,B217
MF4036,2016/9/14 9:05:00,2016/9/14 9:11:00,B217
CZ5980,2016/9/14 9:05:00,2016/9/14 9:10:00,B229
3U8734,2016/9/14 9:05:00,2016/9/14 9:10:00,B229
CA8232,2016/9/14 8:50:00,2016/9/14 9:09:00,A13
ZH8232,2016/9/14 8:50:00,2016/9/14 9:09:00,A13
SC8232,2016/9/14 8:50:00,2016/9/14 9:09:00,A13
HU7169,2016/9/14 8:40:00,2016/9/14 9:07:00,B235
CZ3931,2016/9/14 9:05:00,2016/9/14 9:06:00,B212
MU4528,2016/9/14 9:05:00,2016/9/14 9:06:00,B212
MF1787,2016/9/14 9:05:00,2016/9/14 9:06:00,B212
ZH1829,2016/9/14 8:30:00,2016/9/14 9:04:00,A129
CA1829,2016/9/14 8:30:00,2016/9/14 9:04:00,A129
CZ3829,2016/9/14 8:45:00,2016/9/14 9:01:00,B905
MU3482,2016/9/14 8:45:00,2016/9/14 9:01:00,B905
MF1689,2016/9/14 8:45:00,2016/9/14 9:01:00,B905
MU4466,2016/9/14 8:40:00,2016/9/14 9:00:00,B222
CZ6262,2016/9/14 8:40:00,2016/9/14 9:00:00,B222
MF1984,2016/9/14 8:40:00,2016/9/14 9:00:00,B222
CZ8470,2016/9/14 8:40:00,2016/9/14 8:58:00,B214
SC4350,2016/9/14 8:45:00,2016/9/14 8:56:00,A127
ZH4350,2016/9/14 8:45:00,2016/9/14 8:56:00,A127
MU5314,2016/9/14 8:30:00,2016/9/14 8:56:00,B224
CA4350,2016/9/14 8:45:00,2016/9/14 8:56:00,A127
MU5286,2016/9/14 8:45:00,2016/9/14 8:54:00,B233
MU4425,2016/9/14 8:35:00,2016/9/14 8:53:00,B03
CZ3917,2016/9/14 8:35:00,2016/9/14 8:53:00,B03
MF1773,2016/9/14 8:35:00,2016/9/14 8:53:00,B03
ZH1340,2016/9/14 8:30:00,2016/9/14 8:52:00,A126
SC1340,2016/9/14 8:30:00,2016/9/14 8:52:00,A126
CA1340,2016/9/14 8:30:00,2016/9/14 8:52:00,A126
MF1784,2016/9/14 8:35:00,2016/9/14 8:50:00,B223
CZ3928,2016/9/14 8:35:00,2016/9/14 8:50:00,B223
MU3517,2016/9/14 8:35:00,2016/9/14 8:50:00,B223
HU7808,2016/9/14 8:25:00,2016/9/14 8:48:00,B231
CZ339,2016/9/14 8:20:00,2016/9/14 8:45:00,A01
KE5830,2016/9/14 8:20:00,2016/9/14 8:45:00,A01
MU3103,2016/9/14 8:00:00,2016/9/14 8:42:00,B201
CZ3115,2016/9/14 8:00:00,2016/9/14 8:42:00,B201
MF1017,2016/9/14 8:00:00,2016/9/14 8:42:00,B201
CZ3394,2016/9/14 8:10:00,2016/9/14 8:40:00,B208
MU4505,2016/9/14 8:10:00,2016/9/14 8:40:00,B208
MF1274,2016/9/14 8:10:00,2016/9/14 8:40:00,B208
MU3596,2016/9/14 8:15:00,2016/9/14 8:38:00,B211
CZ3507,2016/9/14 8:15:00,2016/9/14 8:38:00,B211
MF1387,2016/9/14 8:15:00,2016/9/14 8:38:00,B211
CZ3503,2016/9/14 8:00:00,2016/9/14 8:36:00,B218
MF1383,2016/9/14 8:00:00,2016/9/14 8:36:00,B218
MU3669,2016/9/14 8:00:00,2016/9/14 8:36:00,B218
CZ3573,2016/9/14 8:15:00,2016/9/14 8:34:00,B202
MU3631,2016/9/14 8:15:00,2016/9/14 8:34:00,B202
MF1457,2016/9/14 8:15:00,2016/9/14 8:34:00,B202
MU4447,2016/9/14 8:25:00,2016/9/14 8:33:00,B02
CZ3201,2016/9/14 8:25:00,2016/9/14 8:33:00,B02
MF1097,2016/9/14 8:25:00,2016/9/14 8:33:00,B02
VN507,2016/9/14 8:20:00,2016/9/14 8:29:00,A101
CZ4707,2016/9/14 8:20:00,2016/9/14 8:29:00,A101
HU7131,2016/9/14 8:15:00,2016/9/14 8:28:00,B225
CZ5968,2016/9/14 8:05:00,2016/9/14 8:24:00,B227
MF3212,2016/9/14 8:05:00,2016/9/14 8:24:00,B227
MU5742,2016/9/14 8:05:00,2016/9/14 8:24:00,B227
ZH9597,2016/9/14 8:10:00,2016/9/14 8:23:00,A124
CA3783,2016/9/14 8:10:00,2016/9/14 8:23:00,A124
KY9597,2016/9/14 8:10:00,2016/9/14 8:23:00,A124
CZ3135,2016/9/14 8:05:00,2016/9/14 8:21:00,B210
MU3697,2016/9/14 8:05:00,2016/9/14 8:21:00,B210
MF1035,2016/9/14 8:05:00,2016/9/14 8:21:00,B210
CZ3033,2016/9/14 8:10:00,2016/9/14 8:20:00,A114
TG669,2016/9/14 7:45:00,2016/9/14 8:18:00,A109
PG4834,2016/9/14 7:45:00,2016/9/14 8:18:00,A109
MU3336,2016/9/14 7:50:00,2016/9/14 8:16:00,B205
CZ3417,2016/9/14 7:50:00,2016/9/14 8:16:00,B205
3U3011,2016/9/14 7:50:00,2016/9/14 8:16:00,B205
MF1297,2016/9/14 7:50:00,2016/9/14 8:16:00,B205
MF9009,2016/9/14 8:05:00,2016/9/14 8:15:00,A103
CZ363,2016/9/14 8:05:00,2016/9/14 8:15:00,A103
CZ8748,2016/9/14 8:05:00,2016/9/14 8:11:00,B215
GA899,2016/9/14 7:45:00,2016/9/14 8:11:00,A108
CZ3243,2016/9/14 7:50:00,2016/9/14 8:07:00,B213
MU3480,2016/9/14 7:55:00,2016/9/14 8:05:00,B906
KL4517,2016/9/14 7:55:00,2016/9/14 8:05:00,B906
MF1705,2016/9/14 7:55:00,2016/9/14 8:05:00,B906
CZ3847,2016/9/14 7:55:00,2016/9/14 8:05:00,B906
MU3437,2016/9/14 7:50:00,2016/9/14 8:03:00,B209
MF1562,2016/9/14 7:50:00,2016/9/14 8:03:00,B209
CZ3692,2016/9/14 7:50:00,2016/9/14 8:03:00,B209
CZ3879,2016/9/14 7:40:00,2016/9/14 8:02:00,B908
MF1737,2016/9/14 7:40:00,2016/9/14 8:02:00,B908
MU4451,2016/9/14 7:40:00,2016/9/14 8:02:00,B908
CZ8118,2016/9/14 7:00:00,2016/9/14 8:01:00,B09
OQ2318,2016/9/14 7:00:00,2016/9/14 8:01:00,B09
CZ9621,2016/9/14 7:30:00,2016/9/14 7:58:00,B228
MU5312,2016/9/14 7:30:00,2016/9/14 7:58:00,B228
MF4510,2016/9/14 7:50:00,2016/9/14 7:57:00,B212
CZ6888,2016/9/14 7:50:00,2016/9/14 7:57:00,B212
MU4416,2016/9/14 7:50:00,2016/9/14 7:57:00,B212
CA1316,2016/9/14 7:30:00,2016/9/14 7:56:00,A128
ZH1316,2016/9/14 7:30:00,2016/9/14 7:56:00,A128
SV881,2016/9/14 7:25:00,2016/9/14 7:54:00,A104
CZ340,2016/9/14 7:30:00,2016/9/14 7:53:00,"A01,B01"
SC4318,2016/9/14 7:25:00,2016/9/14 7:51:00,A130
KY9755,2016/9/14 7:40:00,2016/9/14 7:51:00,A133
CA3551,2016/9/14 7:40:00,2016/9/14 7:51:00,A133
ZH9755,2016/9/14 7:40:00,2016/9/14 7:51:00,A133
ZH4318,2016/9/14 7:25:00,2016/9/14 7:51:00,A130
CA4318,2016/9/14 7:25:00,2016/9/14 7:51:00,A130
VN503,2016/9/14 7:15:00,2016/9/14 7:50:00,A102
CZ3695,2016/9/14 7:40:00,2016/9/14 7:48:00,B10
MF1565,2016/9/14 7:40:00,2016/9/14 7:48:00,B10
MU3691,2016/9/14 7:40:00,2016/9/14 7:48:00,B10
KY9123,2016/9/14 7:35:00,2016/9/14 7:44:00,A132
CA3602,2016/9/14 7:35:00,2016/9/14 7:44:00,A132
ZH9123,2016/9/14 7:35:00,2016/9/14 7:44:00,A132
MU3613,2016/9/14 7:05:00,2016/9/14 7:42:00,B901
MF1265,2016/9/14 7:05:00,2016/9/14 7:42:00,B901
CZ3383,2016/9/14 7:05:00,2016/9/14 7:42:00,B901
GS7526,2016/9/14 7:25:00,2016/9/14 7:40:00,B230
CZ6200,2016/9/14 7:25:00,2016/9/14 7:39:00,B221
CZ3325,2016/9/14 7:15:00,2016/9/14 7:37:00,B903
MF1209,2016/9/14 7:15:00,2016/9/14 7:37:00,B903
MU4492,2016/9/14 7:15:00,2016/9/14 7:37:00,B903
KE866,2016/9/14 4:40:00,2016/9/14 7:36:00,A106
MU3798,2016/9/14 7:20:00,2016/9/14 7:33:00,B233
KN5820,2016/9/14 7:20:00,2016/9/14 7:33:00,B233
KL4609,2016/9/14 7:00:00,2016/9/14 7:31:00,B220
CZ3571,2016/9/14 7:00:00,2016/9/14 7:31:00,B220
MF1455,2016/9/14 7:00:00,2016/9/14 7:31:00,B220
MU3657,2016/9/14 7:00:00,2016/9/14 7:31:00,B220
MU3494,2016/9/14 6:55:00,2016/9/14 7:24:00,B222
CZ3501,2016/9/14 6:55:00,2016/9/14 7:24:00,B222
MF1381,2016/9/14 6:55:00,2016/9/14 7:24:00,B222
MU3097,2016/9/14 7:00:00,2016/9/14 7:20:00,A129
MF1847,2016/9/14 7:00:00,2016/9/14 7:20:00,A129
CZ3999,2016/9/14 7:00:00,2016/9/14 7:20:00,A129
CZ3449,2016/9/14 7:15:00,2016/9/14 7:19:00,B204
MF1329,2016/9/14 7:15:00,2016/9/14 7:19:00,B204
MU3538,2016/9/14 7:15:00,2016/9/14 7:19:00,B204
MF1569,2016/9/14 7:10:00,2016/9/14 7:15:00,B08
MU3588,2016/9/14 7:10:00,2016/9/14 7:15:00,B08
CZ3699,2016/9/14 7:10:00,2016/9/14 7:15:00,B08
CZ3905,2016/9/14 6:55:00,2016/9/14 7:12:00,B10
CZ3877,2016/9/14 6:50:00,2016/9/14 7:10:00,B214
MF1735,2016/9/14 6:50:00,2016/9/14 7:10:00,B214
MH377,2016/9/14 6:40:00,2016/9/14 7:10:00,A101
MU3412,2016/9/14 6:50:00,2016/9/14 7:10:00,B214
QF3623,2016/9/14 6:50:00,2016/9/14 7:10:00,B214
MF1184,2016/9/14 7:05:00,2016/9/14 7:06:00,B219
MU3609,2016/9/14 7:05:00,2016/9/14 7:06:00,B219
CZ3294,2016/9/14 7:05:00,2016/9/14 7:06:00,B219
HU7069,2016/9/14 6:55:00,2016/9/14 7:05:00,B234
MU5310,2016/9/14 6:30:00,2016/9/14 7:04:00,B15
CZ9616,2016/9/14 6:30:00,2016/9/14 7:04:00,B15
CZ8633,2016/9/14 7:05:00,2016/9/14 7:03:00,A120
CZ3035,2016/9/14 6:55:00,2016/9/14 6:59:00,A119
KY9487,2016/9/14 6:50:00,2016/9/14 6:59:00,A131
ZH9487,2016/9/14 6:50:00,2016/9/14 6:59:00,A131
CA3518,2016/9/14 6:50:00,2016/9/14 6:59:00,A131
SC9487,2016/9/14 6:50:00,2016/9/14 6:59:00,A131
MU3621,2016/9/14 6:45:00,2016/9/14 6:53:00,B223
CZ3775,2016/9/14 6:45:00,2016/9/14 6:53:00,B223
MF1641,2016/9/14 6:45:00,2016/9/14 6:53:00,B223
GJ8700,2016/9/14 6:40:00,2016/9/14 6:51:00,A126
CZ335,2016/9/14 6:30:00,2016/9/14 6:49:00,A110
KL4325,2016/9/14 6:30:00,2016/9/14 6:49:00,A110
CZ699,2016/9/14 6:35:00,2016/9/14 6:48:00,A01
JL088,2016/9/14 6:30:00,2016/9/14 6:48:00,A103
CZ4852,2016/9/14 6:30:00,2016/9/14 6:48:00,A103
MU8745,2016/9/14 6:30:00,2016/9/14 6:48:00,A103
MF1011,2016/9/14 6:00:00,2016/9/14 6:46:00,B01
CZ3109,2016/9/14 6:00:00,2016/9/14 6:46:00,B01
MU3109,2016/9/14 6:00:00,2016/9/14 6:46:00,B01
MF1575,2016/9/14 6:20:00,2016/9/14 6:41:00,B02
CZ3705,2016/9/14 6:20:00,2016/9/14 6:41:00,B02
MU3400,2016/9/14 6:20:00,2016/9/14 6:41:00,B02
MU4411,2016/9/14 6:25:00,2016/9/14 6:39:00,B04
MF1407,2016/9/14 6:25:00,2016/9/14 6:39:00,B04
CZ3527,2016/9/14 6:25:00,2016/9/14 6:39:00,B04
MU5736,2016/9/14 6:30:00,2016/9/14 6:38:00,B16
CZ9725,2016/9/14 6:30:00,2016/9/14 6:38:00,B16
CA1322,2016/9/14 5:30:00,2016/9/14 6:37:00,A128
ZH1322,2016/9/14 5:30:00,2016/9/14 6:37:00,A128
MF8334,2016/9/14 6:25:00,2016/9/14 6:36:00,B215
CZ5240,2016/9/14 6:25:00,2016/9/14 6:36:00,B215
CZ379,2016/9/14 6:00:00,2016/9/14 6:34:00,"A10,B08"
CZ329,2016/9/14 6:00:00,2016/9/14 6:31:00,A117
MU4439,2016/9/14 6:25:00,2016/9/14 6:29:00,B211
CZ3217,2016/9/14 6:25:00,2016/9/14 6:29:00,B211
MF1111,2016/9/14 6:25:00,2016/9/14 6:29:00,B211
MU2491,2016/9/14 6:05:00,2016/9/14 6:28:00,B18
CZ9612,2016/9/14 6:05:00,2016/9/14 6:28:00,B18
MU2673,2016/9/14 6:10:00,2016/9/14 6:27:00,B224
MK681,2016/9/14 5:45:00,2016/9/14 6:26:00,A105
CZ324,2016/9/14 5:00:00,2016/9/14 6:24:00,"A01,B02"
CZ397,2016/9/14 6:05:00,2016/9/14 6:23:00,A03
ZH3201,2016/9/14 6:15:00,2016/9/14 6:21:00,A108
NH924,2016/9/14 6:15:00,2016/9/14 6:21:00,A108
CA6699,2016/9/14 6:15:00,2016/9/14 6:21:00,A108
CA3445,2016/9/14 6:05:00,2016/9/14 6:20:00,A13
KY9169,2016/9/14 6:05:00,2016/9/14 6:20:00,A13
ZH9169,2016/9/14 6:05:00,2016/9/14 6:20:00,A13
MU3796,2016/9/14 6:10:00,2016/9/14 6:19:00,B232
KN5818,2016/9/14 6:10:00,2016/9/14 6:19:00,B232
KY9665,2016/9/14 6:00:00,2016/9/14 6:17:00,A16
CA3423,2016/9/14 6:00:00,2016/9/14 6:17:00,A16
ZH9665,2016/9/14 6:00:00,2016/9/14 6:17:00,A16
CZ3085,2016/9/14 6:15:00,2016/9/14 6:16:00,A115
SC1382,2016/9/14 5:55:00,2016/9/14 6:13:00,A127
CA1382,2016/9/14 5:55:00,2016/9/14 6:13:00,A127
KY9425,2016/9/14 6:10:00,2016/9/14 6:11:00,A18
ZH9425,2016/9/14 6:10:00,2016/9/14 6:11:00,A18
CA3425,2016/9/14 6:10:00,2016/9/14 6:11:00,A18
MF4372,2016/9/14 5:55:00,2016/9/14 6:09:00,B208
MU3648,2016/9/14 5:55:00,2016/9/14 6:09:00,B208
CZ6732,2016/9/14 5:55:00,2016/9/14 6:09:00,B208
MF1655,2016/9/14 5:50:00,2016/9/14 6:05:00,B209
CZ3795,2016/9/14 5:50:00,2016/9/14 6:05:00,B209
MU4480,2016/9/14 5:50:00,2016/9/14 6:05:00,B209
MU9358,2016/9/14 5:50:00,2016/9/14 6:02:00,B226
FM9358,2016/9/14 5:50:00,2016/9/14 6:02:00,B226
MU4522,2016/9/14 5:55:00,2016/9/14 6:01:00,B201
MF1305,2016/9/14 5:55:00,2016/9/14 6:01:00,B201
3U3021,2016/9/14 5:55:00,2016/9/14 6:01:00,B201
CZ3425,2016/9/14 5:55:00,2016/9/14 6:01:00,B201
HU7806,2016/9/14 4:55:00,2016/9/14 5:59:00,B229
CZ6049,2016/9/14 5:50:00,2016/9/14 5:58:00,A121
MU3574,2016/9/14 5:45:00,2016/9/14 5:56:00,B212
MF1509,2016/9/14 5:45:00,2016/9/14 5:56:00,B212
CZ3625,2016/9/14 5:45:00,2016/9/14 5:56:00,B212
JD5131,2016/9/14 5:45:00,2016/9/14 5:55:00,B235
ZH9653,2016/9/14 5:40:00,2016/9/14 5:53:00,A125
MU9310,2016/9/14 4:30:00,2016/9/14 5:51:00,B233
FM9310,2016/9/14 4:30:00,2016/9/14 5:51:00,B233
CA4308,2016/9/14 5:30:00,2016/9/14 5:49:00,A130
ZH4308,2016/9/14 5:30:00,2016/9/14 5:49:00,A130
CZ3894,2016/9/14 5:35:00,2016/9/14 5:48:00,B213
AF3417,2016/9/14 5:35:00,2016/9/14 5:48:00,B213
MF1752,2016/9/14 5:35:00,2016/9/14 5:48:00,B213
MU3523,2016/9/14 5:35:00,2016/9/14 5:48:00,B213
HU7393,2016/9/14 5:40:00,2016/9/14 5:47:00,B227
MF1519,2016/9/14 5:35:00,2016/9/14 5:45:00,B210
CZ3637,2016/9/14 5:35:00,2016/9/14 5:45:00,B210
MU3426,2016/9/14 5:35:00,2016/9/14 5:45:00,B210
SQ851,2016/9/14 5:25:00,2016/9/14 5:44:00,A109
VA5656,2016/9/14 5:25:00,2016/9/14 5:44:00,A109
CZ3168,2016/9/14 5:20:00,2016/9/14 5:43:00,B907
MU2302,2016/9/14 5:25:00,2016/9/14 5:41:00,B13
MU3283,2016/9/14 5:25:00,2016/9/14 5:41:00,B202
MF4052,2016/9/14 5:25:00,2016/9/14 5:41:00,B202
CZ9597,2016/9/14 5:25:00,2016/9/14 5:41:00,B13
CZ6342,2016/9/14 5:25:00,2016/9/14 5:41:00,B202
MU3665,2016/9/14 5:00:00,2016/9/14 5:39:00,B221
MF1405,2016/9/14 5:00:00,2016/9/14 5:39:00,B221
CZ3525,2016/9/14 5:00:00,2016/9/14 5:39:00,B221
CA1352,2016/9/14 4:30:00,2016/9/14 5:38:00,A132
SC1352,2016/9/14 4:30:00,2016/9/14 5:38:00,A132
ZH1352,2016/9/14 4:30:00,2016/9/14 5:38:00,A132
OZ370,2016/9/14 4:20:00,2016/9/14 5:37:00,A106
3U8162,2016/9/14 5:20:00,2016/9/14 5:35:00,B230
CZ352,2016/9/14 5:20:00,2016/9/14 5:34:00,"A02,B03"
KL4329,2016/9/14 5:20:00,2016/9/14 5:34:00,"A02,B03"
ZH9691,2016/9/14 5:15:00,2016/9/14 5:32:00,A15
CZ394,2016/9/14 5:20:00,2016/9/14 5:32:00,"A04,B07"
YTN560U,2016/9/14 5:00:00,2016/9/14 5:30:00,
MF1581,2016/9/14 5:15:00,2016/9/14 5:29:00,B902
MU3510,2016/9/14 5:15:00,2016/9/14 5:29:00,B902
CZ3711,2016/9/14 5:15:00,2016/9/14 5:29:00,B902
ZH9575,2016/9/14 5:05:00,2016/9/14 5:27:00,A17
KY9575,2016/9/14 5:05:00,2016/9/14 5:27:00,A17
CA3395,2016/9/14 5:05:00,2016/9/14 5:27:00,A17
K6659,2016/9/14 5:25:00,2016/9/14 5:26:00,A102
MU5322,2016/9/14 5:10:00,2016/9/14 5:24:00,B228
CZ3103,2016/9/14 4:00:00,2016/9/14 5:24:00,B222
DL7818,2016/9/14 4:00:00,2016/9/14 5:24:00,B222
MF1005,2016/9/14 4:00:00,2016/9/14 5:24:00,B222
MU3115,2016/9/14 4:00:00,2016/9/14 5:24:00,B222
CZ3235,2016/9/14 4:00:00,2016/9/14 5:21:00,B203
BR798,2016/9/14 5:10:00,2016/9/14 5:18:00,A119
CZ5286,2016/9/14 5:15:00,2016/9/14 5:16:00,B219
MF8386,2016/9/14 5:15:00,2016/9/14 5:16:00,B219
CA3369,2016/9/14 5:00:00,2016/9/14 5:15:00,A14
KY9639,2016/9/14 5:00:00,2016/9/14 5:15:00,A14
ZH9639,2016/9/14 5:00:00,2016/9/14 5:15:00,A14
HU7243,2016/9/14 5:05:00,2016/9/14 5:13:00,B225
MF9045,2016/9/14 5:05:00,2016/9/14 5:12:00,A03
CZ3047,2016/9/14 5:05:00,2016/9/14 5:12:00,A03
CZ3361,2016/9/14 5:05:00,2016/9/14 5:11:00,B01
MU4461,2016/9/14 5:05:00,2016/9/14 5:11:00,B01
MF1243,2016/9/14 5:05:00,2016/9/14 5:11:00,B01
CZ6023,2016/9/14 4:50:00,2016/9/14 5:11:00,"A10,B04"
3U3015,2016/9/14 2:20:00,2016/9/14 5:07:00,B09
